id,listingID,erc1155TypeId,priceInWei,quantity,timeLastPurchased
159510_0xe08fd80d7d0593a616c01a3f2a17bdc3206c71b4_1630693638,159510,134,8000000000000000000,1,1630693638
159513_0x47ab904f34fbe517e8032de5e86ce8708369a72d_1630951474,159513,207,14890000000000000000,1,1630951474
159516_0xfd119bb66648177cfe7840bf44dc05c667a1aca4_1630743718,159516,225,9000000000000000000,1,1630743718
159517_0x99655ca16c742b46a4a05afaf0f7798c336fd279_1630616460,159517,147,19000000000000000000,1,1630616460
159519_0x3c6d73475d8a64cec5b5170853ab38ccf51eb130_1630590157,159519,223,24000000000000000000,1,1630590157
159520_0x1b133343e87c59b9433c728528a415ec4fd249df_1630611314,159520,243,248000000000000000000,1,1630611314
159520_0x6199e5fa5f627ffe703291418df9683c3608ab8b_1630589427,159520,243,248000000000000000000,1,1630589427
159521_0x09ad186d43615aa3131c6064538af6e0a643ce12_1630672490,159521,134,7750000000000000000,1,1630672490
159523_0x35edac24f1656265b9e30e546617564b7a9d97fd_1630729461,159523,38,11750000000000000000,1,1630729461
159528_0x4572192ed1dee5fd0f8f07269be4ef3e3e270715_1630654586,159528,232,6000000000000000000,1,1630654586
159529_0xfd41bef1fd45d7db65fb8f4cd3804e4c8daff6b9_1630724176,159529,228,6990000000000000000,1,1630724176
159530_0xf667db9883f7bcad47c56e25816460811f59912f_1630595715,159530,230,5500000000000000000,2,1630595715
159550_0x81fb5cc510963ff609d6e3577477a39c823e9282_1630623968,159550,151,85000000000000000000,1,1630623968
159551_0x352ac32c9663fb7caac363f77b121c34d9acb420_1630633915,159551,132,240000000000000000000,1,1630633915
159556_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630656718,159556,225,8500000000000000000,1,1630656718
159561_0xf667db9883f7bcad47c56e25816460811f59912f_1630600745,159561,37,9500000000000000000,1,1630600745
159568_0x6a78a2a786b74704c94d0a6245f2233f70d22161_1630634583,159568,223,30000000000000000000,1,1630634583
159568_0x7d67b5e3cabdd4cea4efc732418dfce1ae52666b_1630590801,159568,223,30000000000000000000,1,1630590801
159568_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630653264,159568,223,30000000000000000000,1,1630653264
159568_0xc194765f438294595eb4a620ca6d403f7c7e64c7_1630646352,159568,223,30000000000000000000,1,1630646352
159568_0xe805b7459fe13f42e91e9282b8b4af010c9391c5_1630622584,159568,223,30000000000000000000,1,1630622584
159574_0x002d2715b179d0db3e17cc28317a98f2f65e6884_1630870239,159574,211,12990000000000000000,1,1630870239
159587_0xa7f1c77998bae58614be010ad2a806639e280056_1630653578,159587,208,74000000000000000000,1,1630653578
159590_0x287b635a6b1007b39a5c8561be5a56899aaaa7c4_1630990361,159590,47,1650000000000000000000,1,1630990361
159602_0xc34112272339fb0fc993a22543adb6f54e133f86_1630701037,159602,218,19900000000000000000,1,1630701037
159604_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1630999474,159604,233,100000000000000000000,1,1630999474
159605_0x35edac24f1656265b9e30e546617564b7a9d97fd_1630732327,159605,81,121000000000000000000,1,1630732327
159605_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1631237834,159605,81,121000000000000000000,1,1631237834
159605_0x9a4b0da9e8e5c7135cd7188bd2e84dac513c594b_1631367516,159605,81,121000000000000000000,1,1631367516
159613_0x705ae5aef02b0a8ceaa712af547d39a051da5d4a_1630653446,159613,244,78800000000000000000,1,1630653446
159613_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630649970,159613,244,78800000000000000000,1,1630649970
159613_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630653106,159613,244,78800000000000000000,1,1630653106
159621_0x61477eaa5e33400acc353390ca001be0eb706eb4_1630690332,159621,243,273000000000000000000,1,1630690332
159623_0x74d7e9eff4dda7571094631673f50e9fc2cd5471_1630763053,159623,84,600000000000000000000,1,1630763053
159630_0x634f05b59192358f4905d047af6883e6d9282e31_1630612258,159630,225,8490000000000000000,1,1630612258
159631_0x8ded09ffe3110d353f02dce34fb56e305e6ae4ac_1630595697,159631,222,15000000000000000000,1,1630595697
159636_0xee5cda91e4ddcde24d44dafd74bed4ba068f8ac2_1630597008,159636,223,27500000000000000000,1,1630597008
159637_0xf667db9883f7bcad47c56e25816460811f59912f_1630600969,159637,221,6000000000000000000,1,1630600969
159639_0x2eb5e41673506c9acfc94b665bd0ca5b5f7335f9_1630927852,159639,85,580000000000000000000,1,1630927852
159641_0x634f05b59192358f4905d047af6883e6d9282e31_1630612202,159641,228,6490000000000000000,1,1630612202
159643_0x6bfebd0ba926786b6419e9d22125cfef3b44eee1_1630597056,159643,240,98940000000000000000,1,1630597056
159646_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630628725,159646,83,305000000000000000000,1,1630628725
159647_0xf667db9883f7bcad47c56e25816460811f59912f_1631253152,159647,135,49000000000000000000,1,1631253152
159672_0x28f2997b1d751a0b4fa0c8fcb9045b153b2ea169_1630628039,159672,222,16000000000000000000,1,1630628039
159672_0x28f2997b1d751a0b4fa0c8fcb9045b153b2ea169_1630628063,159672,222,16000000000000000000,1,1630628063
159672_0x6a78a2a786b74704c94d0a6245f2233f70d22161_1630629091,159672,222,16000000000000000000,1,1630629091
159672_0xedd22868069809f10ced07bf57d833488c3f6ed9_1630622634,159672,222,16000000000000000000,1,1630622634
159675_0x5f2b6648a7b62bea1b4bc31edc318365fa7bb0ff_1630853711,159675,241,110000000000000000000,1,1630853711
159679_0xa7f1c77998bae58614be010ad2a806639e280056_1630653522,159679,208,68890000000000000000,1,1630653522
159683_0xb6762c98c9d86a5f9585afb6a777e5269a5d9263_1630620966,159683,43,130000000000000000000,1,1630620966
159684_0xb6762c98c9d86a5f9585afb6a777e5269a5d9263_1630620928,159684,42,130000000000000000000,1,1630620928
159692_0x9ff84b91998df96a6587db8dde8d4e47518107d6_1632078697,159692,220,500000000000000000000,3,1632078697
159701_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1630785654,159701,138,20000000000000000000,1,1630785654
159702_0xf667db9883f7bcad47c56e25816460811f59912f_1632019512,159702,90,13000000000000000000,1,1632019512
159704_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630656924,159704,227,97500000000000000000,1,1630656924
159709_0xf667db9883f7bcad47c56e25816460811f59912f_1631253240,159709,135,53000000000000000000,1,1631253240
159711_0x77f9e6516d6f677d6e30fd165afcf3a802d33006_1630967800,159711,96,53000000000000000000,1,1630967800
159715_0x18bfff508960710fee296502de84667c7f4e88cf_1630703893,159715,123,44000000000000000000,1,1630703893
159732_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630653158,159732,208,68690000000000000000,1,1630653158
159732_0x95ac8d067e3501063fa95f17758da79d4caac37f_1630601884,159732,208,68690000000000000000,1,1630601884
159732_0x99f2669e2cbe0d0818392f7951396db85c45889f_1630604891,159732,208,68690000000000000000,1,1630604891
159732_0xa7f1c77998bae58614be010ad2a806639e280056_1630653486,159732,208,68690000000000000000,2,1630653486
159733_0x001daa61eaa241a8d89607194fc3b1184dcb9b4c_1630620620,159733,151,79000000000000000000,1,1630620620
159737_0x35edac24f1656265b9e30e546617564b7a9d97fd_1630730897,159737,77,38000000000000000000,1,1630730897
159739_0x194ca440b2c6cc78cab0789e84aa38b3c644d0e1_1630749535,159739,36,15000000000000000000,1,1630749535
159757_0x47ea0ab486f9d00f16d9f248e3388586e061f7f8_1630655164,159757,117,39000000000000000000,1,1630655164
159757_0x99f2669e2cbe0d0818392f7951396db85c45889f_1630637273,159757,117,39000000000000000000,1,1630637273
159758_0x1a8d886d3a4a2d2aeb817ebb781f0683351538b1_1630950740,159758,204,32500000000000000000,1,1630950740
159761_0x854865641338fc2e4273d149a08664b5e3237429_1630601369,159761,233,79000000000000000000,1,1630601369
159785_0x9ff84b91998df96a6587db8dde8d4e47518107d6_1630635233,159785,233,78900000000000000000,1,1630635233
159787_0xa7f1c77998bae58614be010ad2a806639e280056_1630649608,159787,140,26000000000000000000,1,1630649608
159788_0x18bfff508960710fee296502de84667c7f4e88cf_1630631493,159788,141,38000000000000000000,1,1630631493
159788_0x18bfff508960710fee296502de84667c7f4e88cf_1630631521,159788,141,38000000000000000000,1,1630631521
159797_0xb0c4cc1aa998df91d2c27ce06641261707a8c9c3_1630755329,159797,36,15000000000000000000,1,1630755329
159797_0xc7c274a7cd4aa39b86a124ffcd0f7aec0ba4e486_1630661549,159797,36,15000000000000000000,1,1630661549
159802_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1630785873,159802,205,20000000000000000000,1,1630785873
159813_0x5cf6cc6a40fb56f2fb0e186903de8753b6f85511_1630951418,159813,207,14750000000000000000,1,1630951418
159814_0x18bfff508960710fee296502de84667c7f4e88cf_1630630269,159814,232,5880000000000000000,1,1630630269
159814_0x4572192ed1dee5fd0f8f07269be4ef3e3e270715_1630654498,159814,232,5880000000000000000,1,1630654498
159815_0x47ea0ab486f9d00f16d9f248e3388586e061f7f8_1630662955,159815,117,40000000000000000000,1,1630662955
159817_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1630628575,159817,92,350000000000000000000,1,1630628575
159819_0x09ad186d43615aa3131c6064538af6e0a643ce12_1630823720,159819,228,7000000000000000000,1,1630823720
159819_0xd1fc7621ba601a4032fdc2e9c961b6028632bb86_1630852228,159819,228,7000000000000000000,2,1630852228
159833_0x39001877121f282464112926294459638214e7bd_1630704417,159833,123,44000000000000000000,1,1630704417
159833_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1630781024,159833,123,44000000000000000000,1,1630781024
159834_0xeb3009d9a216bce0991f1a511756de080a064a39_1630650304,159834,110,190000000000000000000,1,1630650304
159835_0x47ab904f34fbe517e8032de5e86ce8708369a72d_1631126235,159835,95,15000000000000000000,1,1631126235
159836_0xa7f1c77998bae58614be010ad2a806639e280056_1630675666,159836,199,289000000000000000000,1,1630675666
159837_0xc99df6b7a5130dce61ba98614a2457daa8d92d1c_1632826395,159837,64,25000000000000000000,1,1632826395
159838_0xd1fc7621ba601a4032fdc2e9c961b6028632bb86_1630849912,159838,230,6000000000000000000,1,1630849912
159841_0x002d2715b179d0db3e17cc28317a98f2f65e6884_1630870203,159841,211,12500000000000000000,1,1630870203
159843_0x9253ce7a058385a927f30d8e5b84d1a106fb665b_1630605235,159843,225,7400000000000000000,1,1630605235
159844_0x18bfff508960710fee296502de84667c7f4e88cf_1630655142,159844,244,79000000000000000000,1,1630655142
159858_0x001daa61eaa241a8d89607194fc3b1184dcb9b4c_1630620588,159858,221,7000000000000000000,1,1630620588
159858_0x28f2997b1d751a0b4fa0c8fcb9045b153b2ea169_1630627868,159858,221,7000000000000000000,1,1630627868
159858_0x2f61fe49a144fcb3fd41b5f3ed63f4e5e388b641_1630624328,159858,221,7000000000000000000,1,1630624328
159859_0x60c4ae0ee854a20ea7796a9678090767679b30fc_1630615336,159859,223,28000000000000000000,1,1630615336
159861_0x5f3b8034b8bc5715ddbc6aba5fceb99b3e223e9c_1630610938,159861,200,15000000000000000000,1,1630610938
159865_0x3ba960aeb77b01476cfef7838b40aa9016b0e3c5_1630860425,159865,204,30000000000000000000,1,1630860425
159865_0xe88632728ed377f556cb964e6f670f6017d497e4_1630799891,159865,204,30000000000000000000,1,1630799891
159865_0xeda29227543b2bc0d8e4a5220ef0a34868033a2d_1630783888,159865,204,30000000000000000000,1,1630783888
159872_0x6ae4ca6962c53b5b362b12125f58539039390415_1630681564,159872,64,22000000000000000000,1,1630681564
159879_0xf667db9883f7bcad47c56e25816460811f59912f_1630897342,159879,88,15000000000000000000,1,1630897342
159897_0x038f77ab71fc40949eea81aa65b471c6a3f1a02d_1631348824,159897,96,56000000000000000000,1,1631348824
159900_0xf667db9883f7bcad47c56e25816460811f59912f_1630977241,159900,90,12000000000000000000,1,1630977241
159916_0xa14c5e8d3b5680db8246b18cf986c54905c2249f_1630752385,159916,240,97370000000000000000,1,1630752385
159918_0x750e361ee017e398c922f2b634387ecff810df6c_1630731213,159918,118,950000000000000000000,1,1630731213
159929_0xc565a6295537a7bb35fd3ee73f66cde409525846_1630770033,159929,224,199000000000000000000,1,1630770033
159934_0x2f61fe49a144fcb3fd41b5f3ed63f4e5e388b641_1630624364,159934,68,8700000000000000000,1,1630624364
159945_0x1754352eacb753327fec2d4f48f0fb36b672c5e0_1630753979,159945,224,194000000000000000000,1,1630753979
159945_0xa7f1c77998bae58614be010ad2a806639e280056_1630675524,159945,224,194000000000000000000,1,1630675524
159945_0xa7f1c77998bae58614be010ad2a806639e280056_1630675614,159945,224,194000000000000000000,1,1630675614
159946_0xc565a6295537a7bb35fd3ee73f66cde409525846_1630767880,159946,22,48900000000000000000,1,1630767880
159947_0x03b16ab6e23bdbeeab719d8e4c49d63674876253_1630623156,159947,243,245000000000000000000,1,1630623156
159947_0x74d7e9eff4dda7571094631673f50e9fc2cd5471_1630628513,159947,243,245000000000000000000,1,1630628513
159947_0xeb3009d9a216bce0991f1a511756de080a064a39_1630649478,159947,243,245000000000000000000,1,1630649478
159948_0x6b7f6f99783a256a1c378b7971c23ae24140944b_1630851420,159948,229,27000000000000000000,1,1630851420
159948_0xd1fc7621ba601a4032fdc2e9c961b6028632bb86_1630850222,159948,229,27000000000000000000,1,1630850222
159949_0x47ab904f34fbe517e8032de5e86ce8708369a72d_1630674676,159949,18,34000000000000000000,1,1630674676
159950_0x701a603f90d8d138b13d9b4ed3c4c9641e7f3606_1630612908,159950,208,68000000000000000000,1,1630612908
159952_0xedd22868069809f10ced07bf57d833488c3f6ed9_1630623158,159952,206,79000000000000000000,1,1630623158
159957_0x95ac8d067e3501063fa95f17758da79d4caac37f_1630728175,159957,9,385000000000000000000,1,1630728175
159958_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630650044,159958,208,68000000000000000000,1,1630650044
159959_0xf2c38389029df15bac7d81c9959b67787218202d_1630618020,159959,221,6000000000000000000,1,1630618020
159961_0xf667db9883f7bcad47c56e25816460811f59912f_1630634173,159961,38,10500000000000000000,1,1630634173
159965_0xa83558b2d52a77f4d376b4966a7d620c3f8e58a7_1630629807,159965,225,8450000000000000000,1,1630629807
159966_0xf667db9883f7bcad47c56e25816460811f59912f_1630679338,159966,230,5654000000000000000,1,1630679338
159970_0x81fb5cc510963ff609d6e3577477a39c823e9282_1630624296,159970,146,70000000000000000000,1,1630624296
159971_0x864e1dbb22421646d44d1fe47a29486dc81370f1_1630631709,159971,59,85000000000000000000,1,1630631709
159972_0xea651e5b72751f1d2e36255f5f59792c84cd856f_1630650118,159972,236,425000000000000000000,1,1630650118
159973_0x0ffa3739836a6200ea11ad98a09c759c9f247c8c_1630670989,159973,139,90000000000000000000,1,1630670989
159973_0x99f2669e2cbe0d0818392f7951396db85c45889f_1630638040,159973,139,90000000000000000000,1,1630638040
159976_0x03b16ab6e23bdbeeab719d8e4c49d63674876253_1630623068,159976,244,75000000000000000000,1,1630623068
159976_0xedd22868069809f10ced07bf57d833488c3f6ed9_1630622270,159976,244,75000000000000000000,1,1630622270
159979_0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a_1630643978,159979,6,74000000000000000000,1,1630643978
159983_0x7d9fb540504d8f277099472b89113485f712c546_1630798783,159983,69,17000000000000000000,1,1630798783
159984_0xd1fc7621ba601a4032fdc2e9c961b6028632bb86_1630850182,159984,229,26800000000000000000,1,1630850182
159993_0x47ea0ab486f9d00f16d9f248e3388586e061f7f8_1630634989,159993,233,78800000000000000000,4,1630634989
159993_0x9ff84b91998df96a6587db8dde8d4e47518107d6_1630635217,159993,233,78800000000000000000,6,1630635217
159994_0xf667db9883f7bcad47c56e25816460811f59912f_1630631185,159994,4,15890000000000000000,1,1630631185
160001_0x002d2715b179d0db3e17cc28317a98f2f65e6884_1630870185,160001,211,12000000000000000000,1,1630870185
160002_0xa7f1c77998bae58614be010ad2a806639e280056_1630653776,160002,226,78499000000000000000,1,1630653776
160003_0x81fb5cc510963ff609d6e3577477a39c823e9282_1630623234,160003,206,87000000000000000000,1,1630623234
160004_0xe88632728ed377f556cb964e6f670f6017d497e4_1630679050,160004,207,14700000000000000000,1,1630679050
160005_0xcbf7d1c2012629e4689f6c2ca10c4e3a7ce1a75c_1630691006,160005,228,6400000000000000000,1,1630691006
160015_0xbedb7059937d6e9562b68a8b40fb3012d4b1e0a0_1630627467,160015,147,19500000000000000000,1,1630627467
160017_0xf667db9883f7bcad47c56e25816460811f59912f_1630752387,160017,38,12000000000000000000,2,1630752387
160018_0xedd22868069809f10ced07bf57d833488c3f6ed9_1630618836,160018,41,36000000000000000000,1,1630618836
160021_0x5f2b6648a7b62bea1b4bc31edc318365fa7bb0ff_1631065825,160021,41,47900000000000000000,1,1631065825
160024_0x47d6f96ba098816389db7c87cbf077de7181b853_1630660722,160024,207,13990000000000000000,1,1630660722
160024_0x47d6f96ba098816389db7c87cbf077de7181b853_1630660788,160024,207,13990000000000000000,3,1630660788
160024_0x81fb5cc510963ff609d6e3577477a39c823e9282_1630623254,160024,207,13990000000000000000,1,1630623254
160024_0xa7f1c77998bae58614be010ad2a806639e280056_1630678472,160024,207,13990000000000000000,3,1630678472
160024_0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a_1630669629,160024,207,13990000000000000000,1,1630669629
160024_0xedd22868069809f10ced07bf57d833488c3f6ed9_1630622602,160024,207,13990000000000000000,1,1630622602
160025_0x864e1dbb22421646d44d1fe47a29486dc81370f1_1630627220,160025,224,180000000000000000000,1,1630627220
160034_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630656794,160034,227,96900000000000000000,1,1630656794
160072_0x8886dca35291f05ed5d8e21f083998ea8dceb50f_1631177306,160072,116,280000000000000000000,1,1631177306
160081_0x3a0ee1a6edfbf1893b7512f5c1b0f6183368505c_1631068947,160081,41,42000000000000000000,1,1631068947
160087_0x4678cb6580b20bd4340fb5269e91af3e921180d8_1630963289,160087,96,50000000000000000000,1,1630963289
160090_0x5cf6cc6a40fb56f2fb0e186903de8753b6f85511_1630942062,160090,37,10000000000000000000,1,1630942062
160099_0x18bfff508960710fee296502de84667c7f4e88cf_1630631149,160099,233,75000000000000000000,1,1630631149
160099_0x47ea0ab486f9d00f16d9f248e3388586e061f7f8_1630634835,160099,233,75000000000000000000,1,1630634835
160104_0x319f41646ae1fe9bb20b03cb23e1689103dff756_1630955248,160104,44,205000000000000000000,1,1630955248
160105_0x28f2997b1d751a0b4fa0c8fcb9045b153b2ea169_1630628677,160105,223,29000000000000000000,1,1630628677
160106_0xa91483bca21d07fbb1b3aa45a3b0bdf264c5b497_1630630137,160106,60,19000000000000000000,1,1630630137
160129_0xf667db9883f7bcad47c56e25816460811f59912f_1630679744,160129,109,17000000000000000000,1,1630679744
160130_0xed3bbbe2e3eace311a94b059508bbdda9149ab23_1632537141,160130,92,350000000000000000000,1,1632537141
160140_0x437edeb54527a3b39bfd14d10365debb679c870a_1630634615,160140,225,8450000000000000000,1,1630634615
160149_0x47ea0ab486f9d00f16d9f248e3388586e061f7f8_1630634845,160149,233,78500000000000000000,1,1630634845
160150_0x705ae5aef02b0a8ceaa712af547d39a051da5d4a_1630680136,160150,235,540000000000000000000,1,1630680136
160151_0x9ff84b91998df96a6587db8dde8d4e47518107d6_1630633751,160151,212,4227000000000000000000,1,1630633751
160166_0x9a8ab692a6d73242c74a727ac7587aeda778b131_1630635411,160166,221,6500000000000000000,1,1630635411
160166_0xf667db9883f7bcad47c56e25816460811f59912f_1630644941,160166,221,6500000000000000000,1,1630644941
160166_0xf667db9883f7bcad47c56e25816460811f59912f_1630644984,160166,221,6500000000000000000,1,1630644984
160167_0x7d3573304b1f9ae0b426ace0def6d067bd772bc4_1630699477,160167,38,11700000000000000000,1,1630699477
160190_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630649944,160190,226,75000000000000000000,1,1630649944
160190_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630653088,160190,226,75000000000000000000,1,1630653088
160190_0xa7f1c77998bae58614be010ad2a806639e280056_1630653756,160190,226,75000000000000000000,1,1630653756
160191_0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb_1630653704,160191,227,90000000000000000000,1,1630653704
